,SRC,DEST,FREQ,NormFreq
788,113,179,73,0.003703225474656641
789,113,194,514,0.026074765670870047
790,113,209,25,0.0012682279022796716
791,113,211,6,0.0003043746965471212
792,113,213,12,0.0006087493930942424
793,113,240,61,0.003094476081562399
794,113,271,26,0.0013189570183708584
795,113,275,36,0.001826248179282727
796,113,285,63,0.0031959343137447725
797,113,335,37,0.0018769772953739139
798,113,431,61,0.003094476081562399
799,113,448,39,0.001978435527556288
800,113,481,35,0.0017755190631915403
801,113,492,27,0.0013696861344620454
802,113,494,101,0.0051236407252098735
803,113,499,11,0.0005580202770030555
804,113,511,61,0.003094476081562399
805,113,601,27,0.0013696861344620454
806,113,709,1,5.072911609118686e-05
807,113,762,80,0.004058329287294949
808,113,765,70,0.0035510381263830805
809,113,771,13,0.0006594785091854292
810,113,779,6,0.0003043746965471212
811,113,782,14,0.0007102076252766161
812,113,784,4,0.00020291646436474745
813,113,786,49,0.0024857266884681564
814,113,791,82,0.004159787519477323
815,113,804,52,0.0026379140367417168
816,113,875,28,0.0014204152505532322
817,113,938,69,0.0035003090102918937
818,113,939,104,0.0052758280734834335
819,113,987,111,0.0056309318861217416
820,116,17,18,0.0009131240896413635
821,116,21,64,0.0032466634298359593
822,116,48,27,0.0013696861344620454
823,116,50,62,0.0031452051976535856
824,116,63,116,0.005884577466577676
825,116,66,45,0.0022828102241034087
826,116,80,25,0.0012682279022796716
827,116,102,21,0.0010653114379149242
828,116,105,61,0.003094476081562399
829,116,118,20,0.0010145823218237373
830,116,119,94,0.0047685369125715655
831,116,122,25,0.0012682279022796716
832,116,134,22,0.001116040554006111
833,116,150,66,0.003348121662018333
834,116,153,27,0.0013696861344620454
835,116,154,87,0.0044134330999332574
836,116,179,73,0.003703225474656641
837,116,209,19,0.0009638532057325504
838,116,240,22,0.001116040554006111
839,116,271,20,0.0010145823218237373
840,116,275,26,0.0013189570183708584
841,116,285,68,0.003449579894200707
842,116,335,45,0.0022828102241034087
843,116,431,65,0.003297392545927146
844,116,448,26,0.0013189570183708584
845,116,481,101,0.0051236407252098735
846,116,492,25,0.0012682279022796716
847,116,499,13,0.0006594785091854292
848,116,511,74,0.0037539545907478277
849,116,601,22,0.001116040554006111
850,116,709,21,0.0010653114379149242
851,116,762,75,0.003804683706839015
852,116,771,17,0.0008623949735501767
853,116,782,12,0.0006087493930942424
854,116,784,1,5.072911609118686e-05
855,116,875,24,0.0012174987861884848
856,116,938,79,0.004007600171203762
857,118,50,61,0.003094476081562399
858,118,63,27,0.0013696861344620454
859,118,122,20,0.0010145823218237373
860,118,150,24,0.0012174987861884848
861,118,153,19,0.0009638532057325504
862,118,154,17,0.0008623949735501767
863,118,240,14,0.0007102076252766161
864,118,271,22,0.001116040554006111
865,118,275,293,0.014863631014717752
866,118,285,173,0.008776137083775327
867,118,335,33,0.0016740608310091664
868,118,431,373,0.0189219603020127
869,118,448,23,0.001166769670097298
870,118,481,17,0.0008623949735501767
871,118,492,24,0.0012174987861884848
872,118,499,18,0.0009131240896413635
873,118,601,22,0.001116040554006111
874,118,804,109,0.005529473653939368
875,119,50,89,0.004514891332115631
876,119,63,147,0.007457180065404469
877,119,105,79,0.004007600171203762
878,119,118,33,0.0016740608310091664
879,119,122,31,0.0015726025988267928
880,119,150,45,0.0022828102241034087
881,119,153,21,0.0010653114379149242
882,119,154,56,0.0028408305011064644
883,119,240,19,0.0009638532057325504
884,119,271,21,0.0010653114379149242
885,119,275,74,0.0037539545907478277
886,119,285,134,0.006797701556219039
887,119,335,99,0.0050221824930275
888,119,431,123,0.006239681279215984
889,119,448,121,0.0061382230470336105
890,119,481,122,0.006188952163124798
891,119,492,30,0.0015218734827356058
892,119,499,11,0.0005580202770030555
893,119,533,63,0.0031959343137447725
894,119,601,81,0.004109058403386136
895,119,709,1,5.072911609118686e-05
896,119,771,22,0.001116040554006111
897,119,784,3,0.0001521873482735606
898,119,804,218,0.011058947307878736
899,120,15,22,0.001116040554006111
900,120,17,14,0.0007102076252766161
901,120,21,33,0.0016740608310091664
902,120,39,18,0.0009131240896413635
903,120,48,22,0.001116040554006111
904,120,50,21,0.0010653114379149242
905,120,63,22,0.001116040554006111
906,120,66,6,0.0003043746965471212
907,120,80,23,0.001166769670097298
908,120,95,305,0.015472380407811993
909,120,101,63,0.0031959343137447725
910,120,102,19,0.0009638532057325504
911,120,105,71,0.0036017672424742673
912,120,113,45,0.0022828102241034087
913,120,116,30,0.0015218734827356058
914,120,118,26,0.0013189570183708584
915,120,119,41,0.0020798937597386615
916,120,122,32,0.0016233317149179796
917,120,123,49,0.0024857266884681564
918,120,132,83,0.004210516635568509
919,120,134,23,0.001166769670097298
920,120,150,110,0.005580202770030555
921,120,153,61,0.003094476081562399
922,120,154,87,0.0044134330999332574
923,120,179,123,0.006239681279215984
924,120,194,27,0.0013696861344620454
925,120,205,27,0.0013696861344620454
926,120,209,23,0.001166769670097298
927,120,213,1,5.072911609118686e-05
928,120,222,367,0.01861758560546558
929,120,240,6,0.0003043746965471212
930,120,267,551,0.02795174296624396
931,120,271,24,0.0012174987861884848
932,120,275,17,0.0008623949735501767
933,120,285,24,0.0012174987861884848
934,120,311,20,0.0010145823218237373
935,120,335,23,0.001166769670097298
936,120,374,26,0.0013189570183708584
937,120,431,22,0.001116040554006111
938,120,448,348,0.01765373239973303
939,120,481,18,0.0009131240896413635
940,120,492,112,0.005681661002212929
941,120,494,299,0.015168005711264872
942,120,496,29,0.001471144366644419
943,120,499,207,0.01050092703087568
944,120,511,164,0.008319575038954646
945,120,533,89,0.004514891332115631
946,120,601,21,0.0010653114379149242
947,120,603,1555,0.07888377552179557
948,120,662,4,0.00020291646436474745
949,120,709,19,0.0009638532057325504
950,120,762,32,0.0016233317149179796
951,120,765,29,0.001471144366644419
952,120,771,31,0.0015726025988267928
953,120,779,670,0.0339885077810952
954,120,782,26,0.0013189570183708584
955,120,786,29,0.001471144366644419
956,120,791,120,0.006087493930942423
957,120,804,33,0.0016740608310091664
958,120,819,192,0.009739990289507878
959,120,875,31,0.0015726025988267928
960,120,938,31,0.0015726025988267928
961,120,939,46,0.002333539340194596
962,120,987,987,0.05006963758200143
963,122,63,583,0.029575074681161943
964,122,150,293,0.014863631014717752
965,122,153,35,0.0017755190631915403
966,122,271,23,0.001166769670097298
967,122,492,23,0.001166769670097298
968,122,499,10,0.0005072911609118687
969,122,601,115,0.00583384835048649
970,123,15,109,0.005529473653939368
971,123,17,53,0.0026886431528329036
972,123,21,321,0.016284046265270982
973,123,39,340,0.017247899471003535
974,123,48,23,0.001166769670097298
975,123,50,20,0.0010145823218237373
976,123,63,42,0.0021306228758298483
977,123,66,8,0.0004058329287294949
978,123,80,34,0.0017247899471003534
979,123,95,240,0.012174987861884846
980,123,101,1,5.072911609118686e-05
981,123,102,23,0.001166769670097298
982,123,105,9,0.00045656204482068176
983,123,116,27,0.0013696861344620454
984,123,118,20,0.0010145823218237373
985,123,119,20,0.0010145823218237373
986,123,122,16,0.0008116658574589898
987,123,134,30,0.0015218734827356058
988,123,150,53,0.0026886431528329036
989,123,153,24,0.0012174987861884848
990,123,154,33,0.0016740608310091664
991,123,179,77,0.0039061419390213886
992,123,194,46,0.002333539340194596
993,123,209,14,0.0007102076252766161
994,123,213,9,0.00045656204482068176
995,123,240,31,0.0015726025988267928
996,123,271,17,0.0008623949735501767
997,123,275,16,0.0008116658574589898
998,123,285,15,0.0007609367413678029
999,123,335,19,0.0009638532057325504
1000,123,431,10,0.0005072911609118687
1001,123,448,27,0.0013696861344620454
1002,123,481,34,0.0017247899471003534
1003,123,492,20,0.0010145823218237373
1004,123,494,117,0.005935306582668863
1005,123,499,18,0.0009131240896413635
1006,123,511,38,0.0019277064114651009
1007,123,533,8,0.0004058329287294949
1008,123,601,19,0.0009638532057325504
1009,123,709,9,0.00045656204482068176
1010,123,762,46,0.002333539340194596
1011,123,765,239,0.01212425874579366
1012,123,771,16,0.0008116658574589898
1013,123,782,14,0.0007102076252766161
1014,123,784,1,5.072911609118686e-05
1015,123,786,23,0.001166769670097298
1016,123,791,23,0.001166769670097298
1017,123,804,6,0.0003043746965471212
1018,123,875,14,0.0007102076252766161
1019,123,938,19,0.0009638532057325504
1020,123,939,46,0.002333539340194596
1021,123,987,14,0.0007102076252766161
1022,131,17,3,0.0001521873482735606
1023,131,21,3,0.0001521873482735606
1024,131,39,1,5.072911609118686e-05
1025,131,48,10,0.0005072911609118687
1026,131,50,154,0.007812283878042777
1027,131,56,17,0.0008623949735501767
1028,131,63,2,0.00010145823218237373
1029,131,79,1,5.072911609118686e-05
1030,131,95,129,0.006544055975763106
1031,131,102,92,0.004667078680389192
1032,131,105,6,0.0003043746965471212
1033,131,118,1,5.072911609118686e-05
1034,131,119,7,0.00035510381263830805
1035,131,123,1,5.072911609118686e-05
1036,131,132,37,0.0018769772953739139
1037,131,134,129,0.006544055975763106
1038,131,150,85,0.004311974867750884
1039,131,153,32,0.0016233317149179796
1040,131,154,26,0.0013189570183708584
1041,131,179,5,0.00025364558045593434
1042,131,181,2,0.00010145823218237373
1043,131,185,1,5.072911609118686e-05
1044,131,194,2,0.00010145823218237373
1045,131,196,1,5.072911609118686e-05
1046,131,205,36,0.001826248179282727
1047,131,209,174,0.008826866199866515
1048,131,210,109,0.005529473653939368
1049,131,211,4,0.00020291646436474745
1050,131,213,798,0.040481834640767114
1051,131,222,36,0.001826248179282727
1052,131,240,29,0.001471144366644419
1053,131,242,116,0.005884577466577676
1054,131,253,22,0.001116040554006111
1055,131,265,6,0.0003043746965471212
1056,131,267,3,0.0001521873482735606
1057,131,268,8,0.0004058329287294949
1058,131,271,55,0.0027901013850152776
1059,131,272,1,5.072911609118686e-05
1060,131,273,243,0.012327175210158407
1061,131,275,164,0.008319575038954646
1062,131,285,1,5.072911609118686e-05
1063,131,311,20,0.0010145823218237373
1064,131,335,10,0.0005072911609118687
1065,131,431,179,0.009080511780322448
1066,131,448,2,0.00010145823218237373
1067,131,481,1,5.072911609118686e-05
1068,131,511,8,0.0004058329287294949
1069,131,513,1,5.072911609118686e-05
1070,131,603,2,0.00010145823218237373
1071,131,709,2,0.00010145823218237373
1072,131,743,1055,0.05351921747620214
1073,131,762,7,0.00035510381263830805
1074,131,771,2,0.00010145823218237373
1075,131,778,302,0.015320193059538433
1076,131,784,2,0.00010145823218237373
1077,131,791,1,5.072911609118686e-05
1078,131,804,46,0.002333539340194596
1079,131,819,3,0.0001521873482735606
1080,131,826,1364,0.06919451434837888
1081,131,845,697,0.035358193915557244
1082,131,875,180,0.009131240896413635
1083,131,938,6,0.0003043746965471212
1084,131,939,1,5.072911609118686e-05
1085,131,987,48,0.0024349975723769695
1086,132,15,20,0.0010145823218237373
1087,132,17,13,0.0006594785091854292
1088,132,21,19,0.0009638532057325504
1089,132,39,29,0.001471144366644419
1090,132,48,60,0.0030437469654712116
1091,132,50,20,0.0010145823218237373
1092,132,63,26,0.0013189570183708584
1093,132,66,10,0.0005072911609118687
1094,132,80,22,0.001116040554006111
1095,132,87,2,0.00010145823218237373
1096,132,95,75,0.003804683706839015
1097,132,102,20,0.0010145823218237373
1098,132,105,30,0.0015218734827356058
1099,132,113,20,0.0010145823218237373
1100,132,116,27,0.0013696861344620454
1101,132,118,23,0.001166769670097298
1102,132,119,18,0.0009131240896413635
1103,132,122,22,0.001116040554006111
1104,132,123,20,0.0010145823218237373
1105,132,134,57,0.002891559617197651
1106,132,150,18,0.0009131240896413635
1107,132,153,23,0.001166769670097298
1108,132,154,48,0.0024349975723769695
1109,132,179,28,0.0014204152505532322
1110,132,194,45,0.0022828102241034087
1111,132,205,22,0.001116040554006111
1112,132,209,77,0.0039061419390213886
1113,132,211,65,0.003297392545927146
1114,132,213,28,0.0014204152505532322
1115,132,222,103,0.005225098957392247
1116,132,240,3061,0.155281824355123
1117,132,267,154,0.007812283878042777
1118,132,271,12,0.0006087493930942424
1119,132,275,61,0.003094476081562399
1120,132,285,35,0.0017755190631915403
1121,132,335,20,0.0010145823218237373
1122,132,374,21,0.0010653114379149242
1123,132,431,79,0.004007600171203762
1124,132,448,216,0.010957489075696363
1125,132,481,12,0.0006087493930942424
1126,132,492,78,0.003956871055112576
1127,132,494,16,0.0008116658574589898
1128,132,499,25,0.0012682279022796716
1129,132,511,60,0.0030437469654712116
1130,132,533,3,0.0001521873482735606
1131,132,601,17,0.0008623949735501767
1132,132,603,776,0.039365794086761004
1133,132,662,282,0.014305610737714695
1134,132,709,6,0.0003043746965471212
1135,132,762,88,0.004464162216024444
1136,132,765,21,0.0010653114379149242
1137,132,771,23,0.001166769670097298
1138,132,779,159,0.00806592945849871
1139,132,782,22,0.001116040554006111
1140,132,786,30,0.0015218734827356058
1141,132,791,19,0.0009638532057325504
1142,132,804,83,0.004210516635568509
1143,132,819,57,0.002891559617197651
1144,132,875,160,0.008116658574589899
1145,132,938,338,0.01714644123882116
1146,132,939,23,0.001166769670097298
1147,132,987,773,0.03921360673848744
1148,134,17,108,0.005478744537848182
1149,134,50,113,0.005732390118304115
1150,134,63,19,0.0009638532057325504
1151,134,105,25,0.0012682279022796716
1152,134,118,194,0.009841448521690251
1153,134,119,161,0.008167387690681085
1154,134,122,20,0.0010145823218237373
1155,134,150,27,0.0013696861344620454
1156,134,153,25,0.0012682279022796716
1157,134,154,23,0.001166769670097298
1158,134,240,59,0.002993017849380025
1159,134,271,20,0.0010145823218237373
1160,134,275,1098,0.05570056946812318
1161,134,285,518,0.026277682135234796
1162,134,335,96,0.004869995144753939
1163,134,431,2018,0.10237135627201509
1164,134,448,28,0.0014204152505532322
1165,134,481,38,0.0019277064114651009
1166,134,492,23,0.001166769670097298
1167,134,499,24,0.0012174987861884848
1168,134,533,2,0.00010145823218237373
1169,134,601,25,0.0012682279022796716
1170,134,771,24,0.0012174987861884848
1171,134,782,21,0.0010653114379149242
1172,134,784,16,0.0008116658574589898
1173,134,804,87,0.0044134330999332574
1174,150,499,381,0.019327793230742196
1175,153,63,154,0.007812283878042777
1176,153,150,186,0.009435615592960757
1177,153,271,662,0.033582674852365706
1178,153,499,23,0.001166769670097298
1179,153,601,285,0.014457798085988256
1180,154,63,1172,0.05945452405887101
1181,154,122,1295,0.065694205338087
1182,154,150,358,0.018161023560644897
1183,154,153,122,0.006188952163124798
1184,154,271,397,0.020139459088201184
1185,154,492,355,0.018008836212371336
1186,154,499,354,0.01795810709628015
1187,154,601,413,0.020951124945660173
1188,164,15,20,0.0010145823218237373
1189,164,17,56,0.0028408305011064644
1190,164,21,23,0.001166769670097298
1191,164,39,19,0.0009638532057325504
1192,164,48,42,0.0021306228758298483
1193,164,50,35,0.0017755190631915403
1194,164,63,27,0.0013696861344620454
1195,164,66,20,0.0010145823218237373
1196,164,80,31,0.0015726025988267928
1197,164,95,74,0.0037539545907478277
1198,164,102,31,0.0015726025988267928
1199,164,105,85,0.004311974867750884
1200,164,113,280,0.014204152505532322
1201,164,116,36,0.001826248179282727
1202,164,118,26,0.0013189570183708584
1203,164,119,34,0.0017247899471003534
1204,164,120,258,0.013088111951526211
1205,164,122,31,0.0015726025988267928
1206,164,123,566,0.028712679707611766
1207,164,132,250,0.012682279022796715
1208,164,134,41,0.0020798937597386615
1209,164,150,18,0.0009131240896413635
1210,164,153,22,0.001116040554006111
1211,164,154,94,0.0047685369125715655
1212,164,179,33,0.0016740608310091664
1213,164,194,137,0.0069498889044926
1214,164,205,42,0.0021306228758298483
1215,164,209,14,0.0007102076252766161
1216,164,213,4,0.00020291646436474745
1217,164,222,452,0.02292956047321646
1218,164,223,65,0.003297392545927146
1219,164,240,17,0.0008623949735501767
1220,164,242,32,0.0016233317149179796
1221,164,267,738,0.037438087675295904
1222,164,271,27,0.0013696861344620454
1223,164,275,12,0.0006087493930942424
1224,164,285,29,0.001471144366644419
1225,164,311,72,0.003652496358565454
1226,164,335,41,0.0020798937597386615
1227,164,374,24,0.0012174987861884848
1228,164,431,25,0.0012682279022796716
1229,164,448,534,0.027089347992693785
1230,164,481,56,0.0028408305011064644
1231,164,492,151,0.007660096529769216
1232,164,494,17,0.0008623949735501767
1233,164,496,40,0.0020291646436474747
1234,164,499,149,0.007558638297586843
1235,164,511,34,0.0017247899471003534
1236,164,533,248,0.012580820790614343
1237,164,601,24,0.0012174987861884848
1238,164,603,2987,0.15152786976437516
1239,164,662,13,0.0006594785091854292
1240,164,709,21,0.0010653114379149242
1241,164,762,40,0.0020291646436474747
1242,164,765,31,0.0015726025988267928
1243,164,771,17,0.0008623949735501767
1244,164,779,315,0.01597967156872386
1245,164,782,25,0.0012682279022796716
1246,164,786,35,0.0017755190631915403
1247,164,791,515,0.026125494786961235
1248,164,804,8,0.0004058329287294949
1249,164,819,31,0.0015726025988267928
1250,164,875,57,0.002891559617197651
1251,164,938,23,0.001166769670097298
1252,164,939,38,0.0019277064114651009
1253,164,987,2049,0.10394395887084189
1254,172,15,10,0.0005072911609118687
1255,172,17,33,0.0016740608310091664
1256,172,21,28,0.0014204152505532322
1257,172,29,38,0.0019277064114651009
1258,172,39,264,0.013392486648073331
1259,172,48,39,0.001978435527556288
1260,172,50,32,0.0016233317149179796
1261,172,56,18,0.0009131240896413635
1262,172,63,152,0.0077108256458604035
1263,172,66,27,0.0013696861344620454
1264,172,79,248,0.012580820790614343
1265,172,80,20,0.0010145823218237373
1266,172,95,50,0.002536455804559343
1267,172,101,1,5.072911609118686e-05
1268,172,102,28,0.0014204152505532322
1269,172,105,57,0.002891559617197651
1270,172,113,38,0.0019277064114651009
1271,172,116,34,0.0017247899471003534
1272,172,118,10,0.0005072911609118687
1273,172,119,84,0.004261245751659697
1274,172,120,366,0.01856685648937439
1275,172,122,73,0.003703225474656641
1276,172,123,162,0.008218116806772272
1277,172,132,28,0.0014204152505532322
1278,172,134,30,0.0015218734827356058
1279,172,150,116,0.005884577466577676
1280,172,153,58,0.002942288733288838
1281,172,154,109,0.005529473653939368
1282,172,164,34,0.0017247899471003534
1283,172,179,48,0.0024349975723769695
1284,172,181,39,0.001978435527556288
1285,172,194,4,0.00020291646436474745
1286,172,196,179,0.009080511780322448
1287,172,205,37,0.0018769772953739139
1288,172,209,29,0.001471144366644419
1289,172,211,19,0.0009638532057325504
1290,172,213,2,0.00010145823218237373
1291,172,222,66,0.003348121662018333
1292,172,223,59,0.002993017849380025
1293,172,240,18,0.0009131240896413635
1294,172,242,54,0.002739372268924091
1295,172,267,40,0.0020291646436474747
1296,172,271,12,0.0006087493930942424
1297,172,272,21,0.0010653114379149242
1298,172,275,25,0.0012682279022796716
1299,172,285,38,0.0019277064114651009
1300,172,311,18,0.0009131240896413635
1301,172,335,27,0.0013696861344620454
1302,172,374,10,0.0005072911609118687
1303,172,431,29,0.001471144366644419
1304,172,448,61,0.003094476081562399
1305,172,481,311,0.015776755104359115
1306,172,492,48,0.0024349975723769695
1307,172,494,308,0.015624567756085554
1308,172,496,36,0.001826248179282727
1309,172,499,18,0.0009131240896413635
1310,172,511,58,0.002942288733288838
1311,172,513,29,0.001471144366644419
1312,172,601,30,0.0015218734827356058
1313,172,603,35,0.0017755190631915403
1314,172,662,2,0.00010145823218237373
1315,172,709,8,0.0004058329287294949
1316,172,762,59,0.002993017849380025
1317,172,765,18,0.0009131240896413635
1318,172,771,11,0.0005580202770030555
1319,172,779,12,0.0006087493930942424
1320,172,782,9,0.00045656204482068176
1321,172,784,2,0.00010145823218237373
1322,172,786,34,0.0017247899471003534
1323,172,791,47,0.0023842684562857827
1324,172,804,41,0.0020798937597386615
1325,172,819,80,0.004058329287294949
1326,172,875,48,0.0024349975723769695
1327,172,938,28,0.0014204152505532322
1328,172,939,56,0.0028408305011064644
1329,172,987,43,0.002181351991921035
1330,179,17,72,0.003652496358565454
1331,179,21,74,0.0037539545907478277
1332,179,48,343,0.017400086819277093
1333,179,50,73,0.003703225474656641
1334,179,63,30,0.0015218734827356058
1335,179,66,31,0.0015726025988267928
1336,179,80,31,0.0015726025988267928
1337,179,101,174,0.008826866199866515
1338,179,102,43,0.002181351991921035
1339,179,105,33,0.0016740608310091664
1340,179,118,57,0.002891559617197651
1341,179,119,73,0.003703225474656641
1342,179,122,23,0.001166769670097298
1343,179,134,200,0.010145823218237373
1344,179,150,73,0.003703225474656641
1345,179,153,39,0.001978435527556288
1346,179,154,15,0.0007609367413678029
1347,179,240,47,0.0023842684562857827
1348,179,271,31,0.0015726025988267928
1349,179,275,237,0.012022800513611287
1350,179,285,186,0.009435615592960757
1351,179,335,46,0.002333539340194596
1352,179,431,439,0.022270081964031033
1353,179,448,24,0.0012174987861884848
1354,179,481,34,0.0017247899471003534
1355,179,492,36,0.001826248179282727
1356,179,499,9,0.00045656204482068176
1357,179,511,209,0.010602385263058055
1358,179,601,17,0.0008623949735501767
1359,179,709,1,5.072911609118686e-05
1360,179,762,95,0.004819266028662752
1361,179,771,148,0.007507909181495655
1362,179,782,15,0.0007609367413678029
1363,179,804,17,0.0008623949735501767
1364,181,15,21,0.0010653114379149242
1365,181,17,33,0.0016740608310091664
1366,181,21,38,0.0019277064114651009
1367,181,39,44,0.002232081108012222
1368,181,48,48,0.0024349975723769695
1369,181,50,92,0.004667078680389192
1370,181,56,39,0.001978435527556288
1371,181,63,41,0.0020798937597386615
1372,181,66,25,0.0012682279022796716
1373,181,80,21,0.0010653114379149242
1374,181,87,11,0.0005580202770030555
1375,181,95,58,0.002942288733288838
1376,181,102,34,0.0017247899471003534
1377,181,105,221,0.011211134656152297
1378,181,113,128,0.0064933268596719185
1379,181,116,39,0.001978435527556288
1380,181,118,22,0.001116040554006111
1381,181,119,42,0.0021306228758298483
1382,181,120,38,0.0019277064114651009
1383,181,122,19,0.0009638532057325504
1384,181,123,15,0.0007609367413678029
1385,181,132,31,0.0015726025988267928
1386,181,134,30,0.0015218734827356058
1387,181,150,49,0.0024857266884681564
1388,181,153,24,0.0012174987861884848
1389,181,154,33,0.0016740608310091664
1390,181,164,35,0.0017755190631915403
1391,181,179,47,0.0023842684562857827
1392,181,194,23,0.001166769670097298
1393,181,196,17,0.0008623949735501767
1394,181,205,112,0.005681661002212929
1395,181,209,17,0.0008623949735501767
1396,181,211,3,0.0001521873482735606
1397,181,213,59,0.002993017849380025
1398,181,222,30,0.0015218734827356058
1399,181,223,60,0.0030437469654712116
1400,181,240,44,0.002232081108012222
1401,181,242,31,0.0015726025988267928
1402,181,267,48,0.0024349975723769695
1403,181,271,29,0.001471144366644419
1404,181,275,20,0.0010145823218237373
1405,181,285,42,0.0021306228758298483
1406,181,311,59,0.002993017849380025
1407,181,335,38,0.0019277064114651009
1408,181,374,26,0.0013189570183708584
1409,181,431,32,0.0016233317149179796
1410,181,448,30,0.0015218734827356058
1411,181,481,26,0.0013189570183708584
1412,181,492,26,0.0013189570183708584
1413,181,494,26,0.0013189570183708584
1414,181,496,44,0.002232081108012222
1415,181,499,19,0.0009638532057325504
1416,181,511,36,0.001826248179282727
1417,181,533,1,5.072911609118686e-05
1418,181,601,23,0.001166769670097298
1419,181,603,28,0.0014204152505532322
1420,181,662,59,0.002993017849380025
1421,181,762,67,0.0033988507781095197
1422,181,765,37,0.0018769772953739139
1423,181,771,21,0.0010653114379149242
1424,181,779,5,0.00025364558045593434
1425,181,782,19,0.0009638532057325504
1426,181,786,38,0.0019277064114651009
1427,181,791,32,0.0016233317149179796
1428,181,804,19,0.0009638532057325504
1429,181,819,38,0.0019277064114651009
1430,181,875,40,0.0020291646436474747
1431,181,938,41,0.0020798937597386615
1432,181,939,65,0.003297392545927146
1433,181,987,34,0.0017247899471003534
1434,184,15,13,0.0006594785091854292
1435,184,17,38,0.0019277064114651009
1436,184,21,20,0.0010145823218237373
1437,184,29,52,0.0026379140367417168
1438,184,39,18,0.0009131240896413635
1439,184,48,23,0.001166769670097298
1440,184,50,28,0.0014204152505532322
1441,184,56,166,0.008421033271137019
1442,184,63,18,0.0009131240896413635
1443,184,66,12,0.0006087493930942424
1444,184,79,25,0.0012682279022796716
1445,184,80,19,0.0009638532057325504
1446,184,87,7,0.00035510381263830805
1447,184,89,18,0.0009131240896413635
1448,184,95,47,0.0023842684562857827
1449,184,102,24,0.0012174987861884848
1450,184,105,39,0.001978435527556288
1451,184,113,29,0.001471144366644419
1452,184,116,24,0.0012174987861884848
1453,184,118,102,0.00517436984130106
1454,184,119,28,0.0014204152505532322
1455,184,120,8,0.0004058329287294949
1456,184,122,18,0.0009131240896413635
1457,184,123,37,0.0018769772953739139
1458,184,131,1,5.072911609118686e-05
1459,184,132,123,0.006239681279215984
1460,184,134,175,0.008877595315957701
1461,184,150,14,0.0007102076252766161
1462,184,153,16,0.0008116658574589898
1463,184,154,36,0.001826248179282727
1464,184,164,58,0.002942288733288838
1465,184,172,23,0.001166769670097298
1466,184,179,27,0.0013696861344620454
1467,184,181,26,0.0013189570183708584
1468,184,185,28,0.0014204152505532322
1469,184,194,14,0.0007102076252766161
1470,184,196,17,0.0008623949735501767
1471,184,205,147,0.007457180065404469
1472,184,209,99,0.0050221824930275
1473,184,211,5,0.00025364558045593434
1474,184,213,2,0.00010145823218237373
1475,184,222,23,0.001166769670097298
1476,184,223,41,0.0020798937597386615
1477,184,240,193,0.009790719405599065
1478,184,242,29,0.001471144366644419
1479,184,253,29,0.001471144366644419
1480,184,255,32,0.0016233317149179796
1481,184,265,20,0.0010145823218237373
1482,184,267,26,0.0013189570183708584
1483,184,268,538,0.027292264457058533
1484,184,271,15,0.0007609367413678029
1485,184,272,24,0.0012174987861884848
1486,184,273,5,0.00025364558045593434
1487,184,275,96,0.004869995144753939
1488,184,285,18,0.0009131240896413635
1489,184,311,33,0.0016740608310091664
1490,184,335,32,0.0016233317149179796
1491,184,374,15,0.0007609367413678029
1492,184,431,19,0.0009638532057325504
1493,184,448,20,0.0010145823218237373
1494,184,481,39,0.001978435527556288
1495,184,492,13,0.0006594785091854292
1496,184,494,18,0.0009131240896413635
1497,184,496,26,0.0013189570183708584
1498,184,499,8,0.0004058329287294949
1499,184,511,97,0.0049207242608451255
1500,184,513,20,0.0010145823218237373
1501,184,601,19,0.0009638532057325504
1502,184,603,23,0.001166769670097298
1503,184,662,3,0.0001521873482735606
1504,184,743,1,5.072911609118686e-05
1505,184,751,139,0.007051347136674974
1506,184,762,38,0.0019277064114651009
1507,184,765,36,0.001826248179282727
1508,184,771,15,0.0007609367413678029
1509,184,778,48,0.0024349975723769695
1510,184,779,4,0.00020291646436474745
1511,184,782,17,0.0008623949735501767
1512,184,786,25,0.0012682279022796716
1513,184,791,26,0.0013189570183708584
1514,184,804,257,0.013037382835435023
1515,184,819,23,0.001166769670097298
1516,184,826,25,0.0012682279022796716
1517,184,845,109,0.005529473653939368
1518,184,875,53,0.0026886431528329036
1519,184,938,54,0.002739372268924091
1520,184,939,43,0.002181351991921035
1521,184,987,46,0.002333539340194596
1522,185,15,26,0.0013189570183708584
1523,185,17,29,0.001471144366644419
1524,185,21,72,0.003652496358565454
1525,185,29,32,0.0016233317149179796
1526,185,39,21,0.0010653114379149242
1527,185,48,33,0.0016740608310091664
1528,185,50,49,0.0024857266884681564
1529,185,56,179,0.009080511780322448
1530,185,63,40,0.0020291646436474747
1531,185,66,59,0.002993017849380025
1532,185,79,44,0.002232081108012222
1533,185,80,19,0.0009638532057325504
1534,185,95,30,0.0015218734827356058
1535,185,102,27,0.0013696861344620454
1536,185,105,80,0.004058329287294949
1537,185,113,85,0.004311974867750884
1538,185,116,106,0.005377286305665807
1539,185,118,22,0.001116040554006111
1540,185,119,106,0.005377286305665807
1541,185,120,24,0.0012174987861884848
1542,185,122,24,0.0012174987861884848
1543,185,123,23,0.001166769670097298
1544,185,132,163,0.00826884592286346
1545,185,134,28,0.0014204152505532322
1546,185,150,48,0.0024349975723769695
1547,185,153,30,0.0015218734827356058
